State transition: J2-0_1, time: 4
State transition: J2-1_2, time: 10
State transition: J2-2_1, time: 1
State transition: J2-1_2, time: 2
State transition: J2-2_1, time: 30
State transition: J2-1_2, time: 15
State transition: J2-2_1, time: 28
State transition: J2-1_2, time: 10
State transition: J2-2_1, time: 1
