State transition: J2-2_3, time: 1
State transition: J2-3_2, time: 2
State transition: J2-2_1, time: 32
State transition: J2-1_2, time: 10
State transition: J2-2_1, time: 13
State transition: J2-1_2, time: 2
State transition: J2-2_1, time: 53
State transition: J2-1_2, time: 15
State transition: J2-2_1, time: 14
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 12
State transition: J2-1_2, time: 1
State transition: J2-2_1, time: 29
